period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
1/1/17,1/31/17,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,257458.3699,0.008472128,0.07423003,268627.8626,0.001477691,0.051687756,139.1874354,0.012567872,0.076993859,143.5532356,0.002195634,0.064772785,524693.3421,0.020189936,0.037467937,430492.6201,0.00642044,0.094931186,622220.9063,-0.000706639,0.001066698,1639824.945,-0.003543762,-0.100693154,3.167383802,-0.033248579,-0.472029456,47.43996584,-1,-6,0.981642832,0.001021826,0.00365062,0.232130778,0.002193831,0.015821621,0.117578448,0.001051349,-0.003795088,0.379059624,-1.00E-05,0.035273879,,,9/13/22 0:00
6/1/14,6/30/14,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,203026.9685,0.00352357,0.037521371,205380.2695,-0.013337611,0.050417842,130.3950565,0.012605783,0.049905723,130.4894921,-0.02080067,0.033735039,36349.6108,0.000729909,0.002627851,29600.39253,-0.08683922,0.007310677,48244.68334,-0.038756106,0.074012084,141909.8868,0.027937981,0.066278537,3.983775016,0.111256438,0.228428881,49.1022157,-1,-1,0.97612794,-0.00024537,-0.004849325,0.195800265,-0.008071949,-0.046365093,0.089811396,-0.001063706,0.033552528,0.349736348,0.01479868,-0.028094237,,,9/13/22 0:00
9/1/21,9/30/21,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,379509.6311,0.00330519,0.14602958,383940.5673,0.012341501,0.144203774,210.1541414,0.013178685,0.199312578,209.7746776,0.00614095,0.150823534,611441.6572,0.005592838,-0.037043936,581207.3194,0.011819807,0.016934815,628978.2342,-0.003430108,-0.051347829,803443.4491,0.000967993,-0.205541929,1.344720017,0.008429119,-0.236450727,20.26755536,0,-12,1.012773936,-0.001839577,0.016475252,0.488887518,-0.003660136,0.14586865,0.089355237,0.001983554,-0.009255205,0.543544592,-0.010543532,0.019927804,,,9/13/22 0:00
11/1/21,11/30/21,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,388618.3942,0.014139025,0.156132027,392673.3725,0.009830816,0.133175814,212.3146095,0.007401268,0.184828408,214.5149488,0.012431465,0.145482441,616759.6334,-0.004380171,-0.034346112,597169.2012,-0.004116595,-0.004443955,645312.6171,0.004303699,-0.059545256,813847.4576,-0.011230119,-0.203154331,1.341064489,-0.005147734,-0.286953377,21.26568935,1,-6,1.014556491,1.71E-05,0.013064689,0.488221477,0.000691244,0.104481128,0.092036487,0.000728646,-0.021445562,0.552394495,0.009565425,0.031846336,,,9/13/22 0:00
8/1/18,8/31/18,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,279972.6578,0.00339503,0.052041252,293948.3643,0.003978317,0.051702445,151.5210804,-0.000723746,0.050729928,157.4327085,0.001972016,0.054638574,523450.6827,-0.026451357,-0.008608253,435897.2255,-0.038403347,0.002836061,627063.5009,0.002145488,0.029689606,1530587.229,0.015392335,0.000841009,2.874993578,0.091416246,-0.083486466,42.00003253,1,-3,0.983237472,-0.000194217,0.000108833,0.239759844,-0.007036993,-0.004660213,0.142266353,0.001544043,0.022898508,0.388067216,-0.003372043,0.00053763,,,9/13/22 0:00
1/1/12,1/31/12,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,167774.6582,,,166239.1823,,,107.5393093,,,110.7940997,,,30054.88154,,,20671.67245,,,42932.72273,,,165515.3354,,,5.571625865,,,82.97729924,,,0.965157958,,,0.191788037,,,0.070673377,,,0.300856411,,,,,9/13/22 0:00
1/1/16,1/31/16,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,200489,-0.030820607,0.058177053,220320,0.076772968,0.089646479,171,-0.024322029,0.054835312,186,0.075095996,0.088283037,39879,-0.272382381,0.079131574,32835,-0.018433399,0.050045488,63463,0.585705988,-0.019791003,179561,0.029330833,-0.094776587,4.502661812,1.319801681,-0.865034672,62,7,-8,0.969939748,-0.002076919,0.004979978,0.153405522,-0.01626498,0.0131754,0.089299196,0.012395983,0.00464675,0.368895477,0.113466189,0.047350842,,,9/11/22 14:57
8/1/21,8/31/21,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,304546,0.008102169,0.135352191,302670,-0.0092997,0.034364047,272,0.015949085,0.190022161,270,-0.007108458,0.071525102,76347,-0.035523681,0.087668365,71711,0.008306627,0.115860722,80637,-0.09163443,-0.083191554,134258,-0.024714741,-0.290056213,1.758515679,0.019489365,-0.935615754,25,2,-12,1.002679708,-0.002577593,0.019205596,0.390118723,-0.018711473,0.168626745,0.107004323,0.006767868,-0.03194284,0.432918716,-0.015714907,0.042895144,,,9/11/22 14:57
7/1/13,7/31/13,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,184100,0.006237125,0.171090939,192010,-0.002666556,0.193725417,154,-0.00011987,0.160445767,165,-0.011575933,0.215029338,63711,0.052564956,0.21853275,46356,-0.013147172,0.281366039,72898,0.002604346,0.176182733,217390,0.001403234,-0.123685815,3.412126404,-0.174325643,-1.332504967,56,1,-17,0.977914018,-0.001090682,0.012213053,0.230310705,-0.007685855,0.044732148,0.057088066,0.007093971,-0.004612004,0.328395293,-0.023327221,0.043664538,,,9/11/22 14:57
10/1/16,10/31/16,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,246818,-0.021991915,0.04295072,277931,0.044802044,0.132532603,117,-0.022796017,0.022650796,129,0.037457288,0.120884361,10298,-0.008236057,0.009170904,8806,0.016781924,0.035427316,12824,-0.109754156,-0.087452134,46053,-0.04825393,-0.140362312,4.471975718,-0.188032248,-0.777896226,47,0,-6,0.96544883,0.003831223,0.006946394,0.241019931,0.007520048,0.022519202,0.096091579,-0.006621399,-0.009823485,0.344009389,7.68E-05,0.026120044,,,9/11/22 14:57
2/1/18,2/28/18,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,285484.6974,0.014938093,0.078072751,299820.4644,0.005947152,0.077024216,143.6749613,0.004777411,0.071448114,149.5384049,0.011002115,0.084129295,416624.6653,0.033575646,0.026904863,348109.4448,0.015345923,0.018615961,488945.0485,0.010177252,0.012610708,1198656.084,0.00138237,-0.072264525,3.044896588,0.028230749,-0.306340344,43.29762654,-1,-5,0.985090263,-8.21E-05,0.003763487,0.253225601,0.003253722,0.01960576,0.132978731,0.004937139,0.00607062,0.388724325,0.003335377,0.01299059,,,9/13/22 0:00
1/1/16,1/31/16,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,207578.6566,0.004720252,0.053179663,221472.3877,-0.008883049,0.084276762,176.8501045,0.004824828,0.059786164,188.0938142,0.004222174,0.091112383,59369.47988,0.018509912,0.106678128,47501.56026,0.014481975,0.073865121,70744.16196,0.021072266,0.01271617,195802.4982,-0.005650683,-0.08388789,3.462457762,-0.136828673,-0.81338167,51.11054007,1,-7,0.975884432,-0.000288286,0.005106366,0.17690528,-0.010146442,0.019123602,0.09927189,-0.003083929,0.009319245,0.351653672,0.003890958,0.043206116,,,9/13/22 0:00
7/1/12,7/31/12,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,181191.1893,0.002818803,,192243.6076,0.00246847,,100.668728,-0.002642409,,105.5076207,-0.001701626,,397089.123,0.007794342,,262877.4202,0.017864479,,493519.011,0.001331007,,1944117.954,-0.025023524,,4.888702197,-0.165670818,,78.61832973,-1,,0.966856312,0.000974961,,0.18713998,0.005820137,,0.056096018,-0.000982408,,0.298746921,0.007990103,,,,9/13/22 0:00
5/1/22,5/31/22,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,362639.0421,-0.001539354,0.125462471,358692.1133,-0.002557238,0.108026977,228.1270907,0.003581296,0.152035718,226.0213349,-0.002933573,0.134572648,53416.82018,-0.029745003,-0.141438231,51326.36429,-0.020317267,-0.143237673,60262.36412,0.030570529,-0.062061929,76910.81452,0.041229107,0.088800128,1.464632161,0.105461311,0.247588473,21.36270426,0,1,1.021908802,-0.002783908,0.010188798,0.513518387,-0.019168022,0.054840459,0.107101085,0.01129912,0.032089157,0.496597337,-0.014019015,-0.05848367,,,9/13/22 0:00
10/1/19,10/31/19,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,255493.6115,0.012106864,0.050220495,271458.3486,-0.009525682,0.037072569,217.7152648,0.006503564,0.049345012,231.1209924,-0.020890764,0.032202686,56674.31074,-0.013223682,-0.029026564,48707.28353,-0.005002917,-0.038622173,70109.45287,-0.002472405,-0.030247011,175977.5042,0.001316063,0.000757378,3.136229206,0.092041391,0.101118416,42.85300695,0,4,0.980222464,0.000461682,-0.000980508,0.189439146,0.000411003,-0.013975085,0.117882656,-0.03710908,-0.007327917,0.363670751,0.000637313,-0.002742543,,,9/13/22 0:00
9/1/15,9/30/15,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,239501.9414,0.001224143,0.061612012,255031.9663,0.005197986,0.063396021,122.0612884,0.006109537,0.062239954,126.9717308,0.003024917,0.05624541,397791.1355,-0.004554092,0.118588839,308853.9424,-0.004353739,0.162322027,475077.3444,0.001938195,0.040209604,1492955.097,-0.009370471,-0.044965519,3.798222485,-0.059537985,-0.636723944,55.02723518,-1,-7,0.977349604,0.000318169,0.00433709,0.211229908,-0.001483834,0.023739558,0.128532058,0.00087358,0.032278371,0.343030391,0.005495396,0.035538917,,,9/13/22 0:00
11/1/12,11/30/12,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,190310.1749,0.020659101,,198615.244,0.007468942,,103.4038148,0.014100718,,107.8072948,0.005819624,,425869.1955,0.006299863,,292799.6656,0.014238618,,525798.7622,0.013846907,,1887772.94,-0.008588808,,4.470786515,-0.076950124,,70.75779261,-3,,0.968491483,0.000580772,,0.218068789,0.002900056,,0.05289979,-0.00082635,,0.320858924,-0.008033158,,,,9/13/22 0:00
8/1/22,8/31/22,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,426429.4895,0.00138202,0.078583608,434644.6946,-0.001566793,0.088573385,221.2215214,0.003875293,0.101119666,223.3935458,-0.001905583,0.103226889,386049.0574,-0.015768963,-0.186736696,381751.7739,-0.004594865,-0.158733518,442137.7619,-0.005969724,-0.109424376,741385.3158,-0.012278167,0.233351692,1.88986512,0.047674168,0.601251775,28.11981058,2,8,0.998243738,-0.007158918,-0.019510846,0.361523091,-0.058860337,-0.150042503,0.151625971,0.004748992,0.060147521,0.397158765,-0.019851975,-0.175681578,,,9/13/22 0:00
7/1/22,7/31/22,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,327268.88,-0.008418277,0.078171709,342811.6802,0.001342352,0.110738755,292.0681003,-0.021817338,0.083327513,304.7629452,-0.004841359,0.106314125,56316.60834,-0.045851884,-0.231990124,56156.87322,0.000676847,-0.161815154,64402.83678,-0.06520913,-0.199324398,117516.7084,-0.012940123,-0.047847402,2.065266503,0.032016683,0.389762283,29.75352078,0,4,0.999609555,-0.007570252,-0.001710076,0.374988441,-0.020172114,-0.004053252,0.113704573,0.005008162,0.030640728,0.357106925,-0.01760694,-0.105355183,,,9/13/22 0:00
6/1/17,6/30/17,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,239554.433,0.019929821,0.065457355,247292.8727,0.006043938,0.055765199,149.185268,0.014948949,0.061819248,152.1611198,0.001245005,0.049881891,47262.02622,0.000177127,0.039966505,42693.38795,0.024505026,0.111405421,57136.13615,0.016428027,0.069331463,119968.8184,-0.011990286,-0.096575422,2.52460762,-0.093484791,-0.434489821,35.40538433,-2,-6,0.986623533,0.000609408,0.004552904,0.26258397,0.003221312,0.03618341,0.080950236,0.00145757,-0.011481663,0.423373614,0.006268255,0.04500756,,,9/13/22 0:00
3/1/14,3/31/14,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,201680.0224,-0.004421059,0.092210723,201659.6044,-0.005587672,0.076358316,129.654246,0.002658274,0.089521672,127.5926174,-0.016781985,0.059629135,35942.63515,-0.003670534,0.029732574,29564.291,0.075077384,0.066527532,48837.20564,0.077544475,0.117209809,139749.6089,0.019069202,0.039168495,4.074168772,0.037274432,0.205585502,51.67144493,-1,-1,0.977389709,-0.003121522,-0.001251513,0.211403363,-0.010296112,-0.02784834,0.079323932,0.005647039,0.018478851,0.352980967,0.006222656,-0.019312875,,,9/13/22 0:00
3/1/21,3/31/21,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,286477.1846,0.006683418,0.065247287,304665.3589,0.000685453,0.134986984,250.4167765,0.013558272,0.097341933,266.9343439,-0.006410614,0.146083937,74006.21087,0.022217314,0.333900612,66391.91109,0.035997943,0.651612668,77054.94625,0.026588437,0.302030342,140656.9971,-0.063390041,-0.196445166,1.923768145,-0.239069834,-1.328678152,37.54851416,0,-4,0.989659301,0.000640331,0.008101746,0.261935664,0.006618758,0.067154916,0.099509793,-0.004073611,-0.01768,0.429851165,0.02910269,0.079180633,,,9/13/22 0:00
7/1/16,7/31/16,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,254469.3575,0.005951816,0.068407477,271442.9671,0.010568592,0.071478745,128.6709715,0.003692826,0.060565103,134.7173424,0.004492046,0.064537693,402582.0752,-0.016406812,0.010501463,316940.4816,-0.010968338,0.010697669,480159.8827,-0.001766298,0.015642046,1382063.397,-0.006748771,-0.087598856,3.427485383,-0.054507661,-0.35119389,52.30260073,0,-5,0.979506412,0.00070062,0.003145231,0.230496963,0.002497557,0.018642023,0.1270779,-0.000822699,0.002072538,0.358506978,0.005033662,0.022773599,,,9/13/22 0:00
8/1/16,8/31/16,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,255994.0336,0.00599159,0.070168389,271253.455,-0.000698166,0.069134316,129.4721793,0.006226796,0.067194982,135.691219,0.007229036,0.071905319,403667.4917,0.002696137,0.010151099,319621.443,0.00845888,0.030357236,479045.2077,-0.002321466,0.010306419,1367621.36,-0.010449619,-0.092533924,3.43222568,0.004740297,-0.42553479,52.43769168,0,-4,0.980090061,0.000583649,0.003058626,0.230303926,-0.000193036,0.017590183,0.124756586,-0.002321314,-0.002901891,0.361784604,0.003277626,0.02424961,,,9/13/22 0:00
5/1/13,5/31/13,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,207848.098,0.0144515,0.123339842,219782.5243,0.006545394,0.117395198,106.246636,0.008673163,0.100373444,111.8942958,0.006503967,0.094855048,350251.9912,0.006154944,0.112870462,248421.396,0.012750508,0.223272413,431065.0302,0.004190859,0.042365126,1463989.569,0.00245405,-0.109497231,4.189300556,-0.120738655,-1.116308156,64.88916915,0,-16,0.974527833,0.000103061,0.009739522,0.220155094,-0.001937048,0.037729595,0.054731181,0.000122233,-0.002350233,0.326313017,0.001634248,0.046334504,,,9/13/22 0:00
10/1/14,10/31/14,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,227190.8984,0.007042304,0.048372177,243331.2117,0.014607879,0.072984202,115.7469319,0.007289184,0.043961319,122.1503506,0.016137579,0.059633154,358982.3593,0.009458544,0.039610473,267939.2782,0.008346283,0.050443057,459140.2186,0.005314336,0.046968153,1551746.085,-0.007357275,0.025866879,4.305078248,-0.129868181,-0.158292219,63.2091145,1,1,0.973283485,0.00027097,-0.001877744,0.190063859,0.002573508,-0.028107682,0.101552163,0.005298476,0.031076625,0.301594122,-0.005897352,0.005258527,,,9/13/22 0:00
10/1/15,10/31/15,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,231853,-0.001870799,0.059478405,244655,-0.015920948,0.068008888,127,0.000407556,0.058690706,132,-0.010167843,0.055810543,498848,-0.055338327,0.033075543,383986,-0.032494206,0.121244023,569365,-0.059590409,0.020069478,1945952,-0.035535414,-0.048498523,3.900885628,0.080095112,-0.334430484,54,4,-8,0.974747943,-0.00204361,0.003577016,0.19706657,-0.008401617,0.018602155,0.14221409,0.002095986,0.026380659,0.299035247,-0.008551042,0.030320751,,,9/11/22 14:57
4/1/16,4/30/16,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,238876,-0.008216622,0.038267203,265380,-0.009876494,0.070393635,117,0.049278148,0.052288768,126,-0.010435474,0.06995442,9482,-0.001718549,0.047984045,8972,0.058570624,0.078321072,15363,-0.00920567,-0.08025192,46144,0.018071927,-0.078004681,4.866533605,0.094601389,-0.665001608,54,-7,-8,0.960591405,0.001423921,0.000550254,0.237241603,0.005767078,0.006216771,0.08270244,-0.002064786,0.003790253,0.404236716,-0.013523197,0.01308605,,,9/11/22 14:57
2/1/15,2/28/15,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,226653.7015,0.008480649,0.058333022,239928.8263,0.018432418,0.06753141,122.5020996,0.007160831,0.049046258,128.829083,0.022621577,0.064536571,455092.0518,0.048571626,0.092896833,357793.3602,0.006577014,0.182615278,579766.6754,-0.031105882,0.068661865,1873220.396,-0.009796582,0.002930277,4.313345663,-0.106499944,-0.396828975,61.05508574,-1,-2,0.974849285,0.000963058,0.000193126,0.196985976,0.004392406,-0.010333344,0.106085795,0.002978923,0.024232068,0.328055549,0.010870551,0.024805648,,,9/13/22 0:00
11/1/19,11/30/19,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,257137.729,0.006435063,0.04469106,274374.4899,0.0107425,0.040543963,219.2700497,0.007141368,0.053695869,233.9301226,0.012154371,0.018962203,56776.43382,0.001801929,0.008890811,50096.16705,0.028514904,0.00137705,70383.88921,0.003914399,-0.031162507,174583.6369,-0.007920713,-0.024442388,3.142795206,0.006566001,-0.07236322,41.78324025,-1,2,0.980687518,0.000465054,0.000282945,0.192424085,0.00298494,0.003243492,0.112055349,-0.005827307,-0.013478716,0.353198319,-0.010472432,-0.007270471,,,9/13/22 0:00
10/1/18,10/31/18,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,279781.0905,0.002578423,0.036447119,296721.2689,0.001020077,0.050364602,151.9716857,0.001416735,0.042039308,158.930976,0.000686586,0.052932491,511599.8656,-0.01384889,-0.02944746,434927.228,-0.005915759,-0.031828081,632128.1884,-0.011247504,0.00953092,1609083.328,0.011110468,0.048549828,3.145527742,0.060727688,0.218833652,43.11896912,1,-1,0.983356106,-0.000208826,-0.00032528,0.233310023,-0.004847313,-0.010905494,0.147715226,0.003106831,0.028401338,0.362345964,-0.019921184,-0.036477494,,,9/13/22 0:00
12/1/17,12/31/17,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,273435.7141,0.008463866,0.071936621,286123.6342,0.001830329,0.064029869,147.7421171,0.005535593,0.075035254,153.4031451,0.000107245,0.070314223,518578.6606,-0.013828027,0.028851155,447279.1467,0.000402196,0.065480408,623196.2358,0.00731829,0.022700183,1474139.616,-0.005037359,-0.080637251,2.815744509,-0.063320361,-0.363337644,43.79067111,0,-4,0.984401823,0.000356691,0.003322171,0.245801532,-7.19E-05,0.014413263,0.122710558,0.000981576,0.004995962,0.409735629,0.01302029,0.030228466,,,9/13/22 0:00
10/1/14,10/31/14,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,205272.9658,0.014664043,0.030765576,212537.0806,0.010957892,0.07509439,130.1832816,0.009616173,0.017438584,134.1286143,0.019081395,0.045733079,38130.50319,0.028709226,0.048144665,31580.94862,0.027128705,0.065839769,48334.36777,0.016129249,0.042578836,144497.9754,-0.0101573,0.067713123,3.802176744,-0.189921731,-0.029420576,53.40085782,2,2,0.977406311,0.000678793,-0.004368479,0.199900414,0.002023902,-0.036152876,0.088385887,-0.003534571,0.019087378,0.345567603,0.004723434,-0.019206628,,,9/13/22 0:00
8/1/16,8/31/16,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,228469.8503,0.00614458,0.052903564,236002.837,0.006366877,0.068065091,141.6546409,0.004122838,0.040001569,146.8826282,0.005802212,0.043614705,45400.59348,0.017466788,0.076611012,38898.19305,0.007554206,0.095763845,51248.05266,-0.050772534,-0.020923741,130100.67,-0.011050919,-0.079065272,2.919019621,-0.047342817,-0.491170903,42.72413178,0,-3,0.984844256,0.001578471,0.004324926,0.239120823,0.009843339,0.024704774,0.088187189,-0.004476163,-0.010802576,0.390794041,0.004524013,0.02329784,,,9/13/22 0:00
10/1/20,10/31/20,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,280142.437,0.015289285,0.09647531,296325.0284,0.009800187,0.091604034,238.1213577,0.020029469,0.093728352,260.2678032,0.019830742,0.126110616,72153.24679,0.018354104,0.273120852,64028.54988,-0.007703135,0.314558014,84876.99613,-0.001315977,0.210635551,177093.4288,-0.000619921,0.006341291,2.418155868,-0.068608764,-0.718073338,36.58668772,-1,-6,0.986452434,0.001229872,0.00622997,0.253129014,0.002661418,0.063689868,0.105514722,-3.15E-05,-0.012367934,0.401081312,-0.004095815,0.037410561,,,9/13/22 0:00
7/1/18,7/31/18,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,279678.0981,0.001364826,0.057221978,293438.5218,0.001133473,0.057590459,151.3853969,0.000343293,0.058076886,157.1885384,0.003212222,0.061930529,547585.1605,0.002934803,0.00768806,465606.1803,0.010284556,0.038874842,640711.3655,-0.000143664,0.019520836,1545351.892,0.003153518,-0.021331816,2.797164573,-0.007918831,-0.173277406,41.17892332,1,-4,0.983134522,3.82E-05,0.000822276,0.24995789,-0.0069736,0.004326142,0.139934614,0.003584332,0.021678074,0.391817859,-0.005978752,0.004195635,,,9/13/22 0:00
5/1/12,5/31/12,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,178960.694,0.011936127,,189443.5329,0.007574023,,99.65225765,0.010649777,,104.4317762,0.00531834,,400989.5399,0.005168177,,261169.0437,-0.010741385,,501081.8098,-0.026378739,,2106169.052,-0.023679868,,5.317114764,-0.200271171,,80.64663618,-2,,0.968678098,0.001512543,,0.178761086,0.002899418,,0.058030467,-0.000507515,,0.285847195,0.002812429,,,,9/13/22 0:00
9/1/19,9/30/19,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,252437.3865,-0.004511528,0.034338645,274069.0433,0.014990652,0.046609621,216.3084887,0.002104802,0.04359512,236.0523054,0.020250653,0.051954861,57433.797,-0.029380431,-0.013396255,48952.18728,0.007175786,-0.025886838,70283.22144,0.011729852,-0.034172426,175746.211,-0.003413732,0.018756577,3.044187815,0.098728225,0.039720427,42.58458048,0,6,0.979760782,0.000860473,-0.001773666,0.189028143,-0.001600613,-0.023231908,0.154991736,0.036378784,0.033685426,0.363033438,0.007991099,-0.01979978,,,9/13/22 0:00
5/1/21,5/31/21,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,293401.6902,0.001930963,0.194080119,306998.2327,0.003815377,0.096369278,263.2201477,0.015519357,0.241188103,270.3331876,-0.00789084,0.123352187,72196.14467,-0.00605341,1.185228341,66615.8559,0.010656879,0.921461917,75170.68788,-0.014829927,0.295968375,127907.1348,-0.04828862,-0.262448476,1.810953635,-0.042902157,-3.376437889,30.81501562,-4,-20,0.997087233,0.004049689,0.024897887,0.313910218,0.026434473,0.163408317,0.086112679,-0.006848574,-0.027914199,0.452398494,0.017904767,0.113944048,,,9/13/22 0:00
1/1/16,1/31/16,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,246569.4066,0.002126026,0.067672265,265209.211,0.011176002,0.089433051,125.0778129,0.005398589,0.06675338,130.2741244,-0.003920706,0.065298428,399175.485,0.018617146,0.139015078,302242.4685,-0.011745583,0.08829436,476738.1485,4.22E-05,0.01839309,1445168.667,-0.008924448,-0.058010573,3.676310701,-0.142518056,-0.807480379,54.75307886,0,-10,0.978859483,0.000156846,0.004596195,0.220323198,0.000107465,0.02419981,0.127574109,-0.002878181,0.024468097,0.33635888,0.001374245,0.023515045,,,9/13/22 0:00
4/1/20,4/30/20,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,272598.8762,-0.020788465,0.043845886,280690.3593,0.000848734,0.042669558,165.8092983,-0.020604132,0.036542969,168.4299706,-0.006172575,0.025539261,42779.23223,-0.204997948,-0.119250113,30591.37608,-0.268227894,-0.315814317,36186.68922,-0.356587873,-0.380275368,117262.5167,-0.043714144,-0.077873925,2.985549939,0.394491723,0.325982505,38.99996764,1,-1,0.986612479,-0.00200637,0.003478932,0.272210207,-0.001096462,0.033366184,0.118838462,-0.001660341,-0.025241526,0.273658596,-0.116861324,-0.11879823,,,9/13/22 0:00
12/1/13,12/31/13,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,211126.473,0.007888972,0.096729341,221490.9058,0.003795587,0.104192901,114.2764513,0.005207678,0.090985733,119.1964523,0.001032729,0.097403205,429492.4486,-0.001986817,0.002866915,331628.362,-0.007666223,0.082324086,561050.2446,-0.022908498,0.033618517,1921365.032,-0.000127017,0.017233255,4.546499222,0.025748634,0.002375134,61.98112854,0,-7,0.972405039,-0.000172978,0.003105534,0.214089018,-0.001535871,-0.016093319,0.115434765,0.040243787,0.061744094,0.295114246,-0.012238041,-0.059889831,,,9/13/22 0:00
4/1/20,4/30/20,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,298267.6841,-0.010205159,0.043555602,304699.5269,-0.029044516,0.01266968,157.1928445,-0.023067699,0.021135525,164.3819715,-0.003168776,0.015516127,436155.71,-0.198787493,-0.191599609,320384.0725,-0.23805467,-0.297911519,393630.6144,-0.319377389,-0.385303781,1358899.284,-0.070231789,-0.158563443,3.327655143,0.36195265,0.203834724,40.42857852,-1,-6,0.980464464,-0.002758432,0.002416235,0.254103155,0.00244661,0.036282468,0.121787465,-0.005741027,-0.030486622,0.307037378,-0.082716461,-0.069331164,,,9/13/22 0:00
12/1/12,12/31/12,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,165250,0.06980358,0.17712578,147606,-0.058308799,0.099061509,137,0.046909667,0.124984681,128,-0.04073435,0.078465205,47165,-0.016835015,0.132565128,25201,-0.154606187,0.162369762,36306,-0.195213346,-0.101499378,193315,-0.083026819,-0.258369587,4.098616077,-0.295859028,-2.160498382,74,0,-28,0.966764448,-0.000115593,0.014219885,0.200473491,0.003593584,0.049907593,0.056243322,0.006905033,-0.001440083,0.287400924,0.006981697,0.085592318,,,9/11/22 14:57
12/1/21,12/31/21,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,391035.1529,0.006218848,0.154535934,397736.1598,0.012893126,0.132883508,214.4087032,0.009863164,0.17462411,218.8079065,0.020012394,0.141813242,562964.9856,-0.087221415,-0.095999623,584749.8476,-0.020797043,-0.034354589,642773.4858,-0.00393473,-0.091662724,812351.3039,-0.001838371,-0.19659175,1.350039873,0.008975385,-0.263802887,19.67249587,-2,-6,1.014461897,-9.46E-05,0.013019869,0.496027581,0.007806104,0.109525045,0.093599093,0.001562606,-0.005137555,0.54569748,-0.006697015,0.032831232,,,9/13/22 0:00
